category,city,experienceLevel,price
Programming & Tech,Msc,3,387.0
Business,Nvsk,4,101.0
Video & Animation,Vlc,6,771.0
Digital Marketing,Krsk,6,807.0
Lifestyle,Nov,6,331.0
Programming & Tech,Msc,4,822.0
Video & Animation,Vlc,8,645.0
Writing & Translation,NNov,9,960.0
Programming & Tech,Msc,9,287.0
Business,Nvsk,0,309.0
Digital Marketing,Krsk,3,742.0
Programming & Tech,Msc,1,342.0
Programming & Tech,SPb,2,917.0
Lifestyle,Nov,6,248.0
Programming & Tech,Msc,0,705.0
Programming & Tech,Msc,5,132.0
Programming & Tech,Msc,4,360.0
Programming & Tech,Msc,2,617.0
Programming & Tech,Msc,7,199.0
Programming & Tech,Msc,0,165.0
Programming & Tech,Msc,1,328.0
Lifestyle,Nov,0,1013.0
Programming & Tech,Msc,1,119.0
Music & Audio,Mmk,9,816.0
Programming & Tech,Msc,9,301.0
Programming & Tech,Msc,7,993.0
Programming & Tech,Msc,6,193.0
Business,Nvsk,3,626.0
Lifestyle,Nov,2,938.0
Writing & Translation,NNov,1,586.0
Business,Nvsk,4,915.0
Programming & Tech,Msc,5,785.0
Programming & Tech,Msc,1,438.0
Programming & Tech,Msc,1,685.0
Digital Marketing,Krsk,2,185.0
Programming & Tech,Msc,0,368.0
Programming & Tech,Msc,6,127.0
Programming & Tech,Msc,4,966.0
Digital Marketing,Krsk,0,651.0
Programming & Tech,Msc,0,643.0
Music & Audio,Mmk,8,964.0
Programming & Tech,Msc,3,435.0
Writing & Translation,NNov,2,851.0
Programming & Tech,Msc,9,518.0
Programming & Tech,Msc,7,727.0
Programming & Tech,SPb,6,176.0
Programming & Tech,Msc,3,775.0
Programming & Tech,Msc,8,687.0
Lifestyle,Nov,6,883.0
Lifestyle,Nov,3,678.0
Music & Audio,Mmk,9,371.0
Programming & Tech,Msc,5,772.0
Programming & Tech,Msc,4,228.0
Programming & Tech,SPb,6,103.0
Business,Nvsk,7,964.0
Digital Marketing,Krsk,5,959.0
Writing & Translation,NNov,1,268.0
Video & Animation,Vlc,5,912.0
Programming & Tech,Msc,2,474.0
Programming & Tech,Msc,5,409.0
Programming & Tech,Msc,1,1063.0
Programming & Tech,Msc,0,256.0
Programming & Tech,Msc,0,459.0
Programming & Tech,Msc,4,418.0
Programming & Tech,Msc,7,111.0
Programming & Tech,Msc,7,1002.0
Music & Audio,Mmk,2,951.0
Programming & Tech,Msc,4,553.0
Programming & Tech,Msc,9,489.0
Programming & Tech,Msc,1,479.0
Programming & Tech,Msc,8,137.0
Programming & Tech,Msc,0,259.0
Programming & Tech,Msc,5,867.0
Programming & Tech,Msc,5,349.0
Digital Marketing,Krsk,9,153.0
Programming & Tech,Msc,2,640.0
Business,Nvsk,6,311.0
Music & Audio,Mmk,4,284.0
Programming & Tech,Msc,2,366.0
Programming & Tech,SPb,9,988.0
Video & Animation,Vlc,2,549.0
Programming & Tech,Msc,1,700.0
Writing & Translation,NNov,8,655.0
Programming & Tech,Msc,2,397.0
Programming & Tech,Msc,0,364.0
Music & Audio,Mmk,6,1044.0
Programming & Tech,Msc,7,605.0
Music & Audio,Mmk,3,797.0
Business,Nvsk,7,224.0
Programming & Tech,Msc,7,825.0
Video & Animation,Vlc,2,325.0
Programming & Tech,Msc,5,150.0
Programming & Tech,Msc,0,549.0
Programming & Tech,Msc,2,627.0
Digital Marketing,Krsk,4,931.0
Programming & Tech,Msc,8,330.0
Programming & Tech,Msc,0,1033.0
Lifestyle,Nov,0,737.0
Programming & Tech,SPb,9,663.0
Programming & Tech,Msc,3,915.0
Programming & Tech,SPb,8,1021.0
Programming & Tech,Msc,4,954.0
Writing & Translation,NNov,2,764.0
Programming & Tech,Msc,8,614.0
Programming & Tech,Msc,5,1081.0
Writing & Translation,NNov,2,759.0
Programming & Tech,Msc,2,204.0
Programming & Tech,Msc,9,355.0
Digital Marketing,Krsk,8,158.0
Digital Marketing,Krsk,4,460.0
Digital Marketing,Krsk,5,1030.0
Programming & Tech,Msc,8,876.0
Programming & Tech,Msc,1,779.0
Programming & Tech,Msc,8,402.0
Lifestyle,Nov,7,211.0
Business,Nvsk,8,695.0
Programming & Tech,Msc,5,556.0
Programming & Tech,Msc,9,1043.0
Digital Marketing,Krsk,9,251.0
Programming & Tech,Msc,9,796.0
Programming & Tech,Msc,5,608.0
Programming & Tech,Msc,6,603.0
Video & Animation,Vlc,5,367.0
Lifestyle,Nov,9,786.0
Music & Audio,Mmk,1,528.0
Programming & Tech,Msc,3,888.0
Video & Animation,Vlc,1,785.0
Programming & Tech,SPb,4,734.0
Programming & Tech,Msc,5,278.0
Programming & Tech,Msc,9,1073.0
Lifestyle,Nov,6,930.0
Programming & Tech,Msc,8,484.0
Programming & Tech,Msc,4,274.0
Digital Marketing,Krsk,7,356.0
Programming & Tech,Msc,0,874.0
Programming & Tech,Msc,0,697.0
Programming & Tech,Msc,7,238.0
Programming & Tech,Msc,4,470.0
Programming & Tech,Msc,2,721.0
Programming & Tech,Msc,0,140.0
Video & Animation,Vlc,5,456.0
Lifestyle,Nov,8,357.0
Digital Marketing,Krsk,3,288.0
Programming & Tech,Msc,1,635.0
Programming & Tech,Msc,5,626.0
Programming & Tech,Msc,0,962.0
Programming & Tech,Msc,3,205.0
Programming & Tech,Msc,4,877.0
Lifestyle,Nov,7,774.0
Music & Audio,Mmk,4,670.0
Programming & Tech,Msc,3,827.0
Business,Nvsk,5,907.0
Programming & Tech,Msc,4,1030.0
Digital Marketing,Krsk,7,844.0
Programming & Tech,Msc,4,738.0
Writing & Translation,NNov,9,331.0
Business,Nvsk,1,142.0
Programming & Tech,Msc,5,1073.0
Programming & Tech,SPb,5,512.0
Writing & Translation,NNov,6,1078.0
Lifestyle,Nov,7,134.0
Digital Marketing,Krsk,9,253.0
Programming & Tech,Msc,6,740.0
Video & Animation,Vlc,0,329.0
Programming & Tech,SPb,2,762.0
Programming & Tech,Msc,3,113.0
Programming & Tech,Msc,6,626.0
Business,Nvsk,8,465.0
Lifestyle,Nov,5,145.0
Programming & Tech,Msc,6,792.0
Programming & Tech,Msc,9,584.0
Programming & Tech,SPb,3,874.0
Programming & Tech,Msc,0,908.0
Writing & Translation,NNov,0,245.0
Programming & Tech,Msc,2,553.0
Programming & Tech,Msc,9,102.0
Programming & Tech,SPb,3,148.0
Business,Nvsk,4,452.0
Business,Nvsk,4,292.0
Lifestyle,Nov,8,770.0
Writing & Translation,NNov,7,908.0
Video & Animation,Vlc,9,788.0
Programming & Tech,Msc,1,563.0
Writing & Translation,NNov,3,187.0
Video & Animation,Vlc,4,986.0
Programming & Tech,Msc,7,774.0
Writing & Translation,NNov,9,156.0
Programming & Tech,SPb,7,749.0
Lifestyle,Nov,7,1093.0
Video & Animation,Vlc,0,353.0
Programming & Tech,Msc,0,975.0
Lifestyle,Nov,1,964.0
Music & Audio,Mmk,3,680.0
Music & Audio,Mmk,8,442.0
Programming & Tech,Msc,6,414.0
Programming & Tech,Msc,7,981.0
Programming & Tech,Msc,7,193.0
Programming & Tech,Msc,2,812.0
Programming & Tech,Msc,5,732.0
Video & Animation,Vlc,3,562.0
Video & Animation,Vlc,8,920.0
Programming & Tech,Msc,2,312.0
Programming & Tech,SPb,1,145.0
Programming & Tech,Msc,0,860.0
Video & Animation,Vlc,6,429.0
Lifestyle,Nov,3,200.0
Business,Nvsk,7,329.0
Programming & Tech,Msc,4,503.0
Programming & Tech,Msc,2,171.0
Music & Audio,Mmk,1,787.0
Programming & Tech,Msc,9,1058.0
Lifestyle,Nov,8,331.0
Video & Animation,Vlc,0,964.0
Writing & Translation,NNov,6,1049.0
Programming & Tech,Msc,6,158.0
Programming & Tech,Msc,4,972.0
Video & Animation,Vlc,6,488.0
Video & Animation,Vlc,9,136.0
Digital Marketing,Krsk,0,1017.0
Video & Animation,Vlc,2,841.0
Programming & Tech,SPb,0,942.0
Programming & Tech,Msc,4,266.0
Writing & Translation,NNov,7,1073.0
Programming & Tech,Msc,1,249.0
Business,Nvsk,9,521.0
Programming & Tech,Msc,5,903.0
Programming & Tech,Msc,1,498.0
Business,Nvsk,1,791.0
Programming & Tech,Msc,1,429.0
Programming & Tech,Msc,4,854.0
Programming & Tech,Msc,1,621.0
Programming & Tech,Msc,2,724.0
Music & Audio,Mmk,5,197.0
Digital Marketing,Krsk,9,934.0
Programming & Tech,Msc,3,842.0
Programming & Tech,Msc,9,164.0
Lifestyle,Nov,1,873.0
Writing & Translation,NNov,3,972.0
Business,Nvsk,8,279.0
Programming & Tech,Msc,4,132.0
Programming & Tech,Msc,8,1040.0
Programming & Tech,Msc,7,481.0
Programming & Tech,Msc,1,771.0
Programming & Tech,Msc,8,456.0
Programming & Tech,Msc,0,589.0
Music & Audio,Mmk,3,751.0
Writing & Translation,NNov,4,968.0
Programming & Tech,Msc,2,174.0
Programming & Tech,SPb,0,474.0
Programming & Tech,SPb,8,866.0
Programming & Tech,Msc,6,1090.0
Digital Marketing,Krsk,0,553.0
Programming & Tech,Msc,2,969.0
Programming & Tech,Msc,5,359.0
Writing & Translation,NNov,4,425.0
Music & Audio,Mmk,3,930.0
Programming & Tech,Msc,7,271.0
Lifestyle,Nov,6,792.0
Digital Marketing,Krsk,8,195.0
Music & Audio,Mmk,8,579.0
Music & Audio,Mmk,3,551.0
Writing & Translation,NNov,1,306.0
Programming & Tech,Msc,6,340.0
Programming & Tech,SPb,6,444.0
Programming & Tech,Msc,6,1096.0
Programming & Tech,SPb,3,527.0
Music & Audio,Mmk,6,1008.0
Programming & Tech,SPb,8,137.0
Programming & Tech,Msc,9,976.0
Programming & Tech,SPb,6,256.0
Digital Marketing,Krsk,3,492.0
Writing & Translation,NNov,6,938.0
Programming & Tech,Msc,0,504.0
Lifestyle,Nov,6,574.0
Programming & Tech,Msc,5,528.0
Digital Marketing,Krsk,6,265.0
Programming & Tech,Msc,6,618.0
Programming & Tech,Msc,9,333.0
Programming & Tech,Msc,8,462.0
Programming & Tech,Msc,5,804.0
Programming & Tech,Msc,3,507.0
Programming & Tech,Msc,4,689.0
Programming & Tech,Msc,2,396.0
Programming & Tech,SPb,6,364.0
Programming & Tech,Msc,2,304.0
Business,Nvsk,4,717.0
Programming & Tech,Msc,9,481.0
Programming & Tech,Msc,8,824.0
Programming & Tech,Msc,6,947.0
Programming & Tech,Msc,7,1082.0
Programming & Tech,SPb,8,726.0
Business,Nvsk,4,791.0
Programming & Tech,Msc,3,1012.0
Programming & Tech,Msc,1,738.0
Lifestyle,Nov,7,595.0
Programming & Tech,Msc,7,484.0
Music & Audio,Mmk,0,878.0
Programming & Tech,Msc,8,1055.0
Programming & Tech,Msc,6,570.0
Music & Audio,Mmk,2,895.0
Writing & Translation,NNov,8,747.0
Programming & Tech,Msc,1,601.0
Music & Audio,Mmk,4,322.0
Business,Nvsk,5,632.0
Digital Marketing,Krsk,1,958.0
Programming & Tech,Msc,0,558.0
Digital Marketing,Krsk,5,476.0
Programming & Tech,Msc,5,394.0
Programming & Tech,SPb,6,278.0
Programming & Tech,SPb,2,676.0
Music & Audio,Mmk,2,781.0
Programming & Tech,Msc,8,529.0
Business,Nvsk,1,589.0
Business,Nvsk,5,966.0
Programming & Tech,Msc,1,1028.0
Programming & Tech,Msc,8,207.0
Music & Audio,Mmk,8,629.0
Programming & Tech,SPb,4,762.0
Digital Marketing,Krsk,8,744.0
Digital Marketing,Krsk,4,193.0
Programming & Tech,Msc,7,236.0
Programming & Tech,Msc,2,161.0
Programming & Tech,Msc,2,1059.0
Programming & Tech,Msc,2,362.0
Programming & Tech,Msc,7,1090.0
Programming & Tech,Msc,4,283.0
Programming & Tech,Msc,0,1008.0
Programming & Tech,Msc,7,751.0
Programming & Tech,Msc,3,441.0
Video & Animation,Vlc,8,472.0
Programming & Tech,Msc,6,146.0
Programming & Tech,Msc,4,817.0
Lifestyle,Nov,5,732.0
Programming & Tech,SPb,5,170.0
Business,Nvsk,4,868.0
Music & Audio,Mmk,6,570.0
Music & Audio,Mmk,4,1024.0
Video & Animation,Vlc,5,787.0
Digital Marketing,Krsk,9,499.0
Programming & Tech,Msc,4,411.0
Programming & Tech,Msc,4,273.0
Music & Audio,Mmk,5,330.0
Lifestyle,Nov,7,775.0
Video & Animation,Vlc,6,488.0
Digital Marketing,Krsk,3,273.0
Digital Marketing,Krsk,2,110.0
Programming & Tech,Msc,5,627.0
Video & Animation,Vlc,7,1041.0
Programming & Tech,Msc,8,373.0
Music & Audio,Mmk,3,931.0
Programming & Tech,Msc,8,645.0
Writing & Translation,NNov,6,1086.0
Digital Marketing,Krsk,5,631.0
Programming & Tech,Msc,7,869.0
Programming & Tech,Msc,9,475.0
Lifestyle,Nov,5,412.0
Business,Nvsk,0,509.0
Programming & Tech,Msc,6,397.0
Digital Marketing,Krsk,1,672.0
Programming & Tech,Msc,2,1096.0
Music & Audio,Mmk,1,442.0
Programming & Tech,Msc,3,1068.0
Programming & Tech,Msc,7,507.0
Programming & Tech,Msc,4,718.0
Programming & Tech,Msc,4,389.0
Digital Marketing,Krsk,0,497.0
Programming & Tech,Msc,6,522.0
Programming & Tech,Msc,4,355.0
Programming & Tech,Msc,8,935.0
Programming & Tech,Msc,1,829.0
Programming & Tech,Msc,3,584.0
Music & Audio,Mmk,0,493.0
Programming & Tech,Msc,9,704.0
Programming & Tech,Msc,9,1007.0
Programming & Tech,Msc,6,895.0
Writing & Translation,NNov,3,225.0
Programming & Tech,SPb,8,504.0
Business,Nvsk,5,386.0
Programming & Tech,Msc,3,900.0
Programming & Tech,Msc,0,504.0
Video & Animation,Vlc,0,416.0
Programming & Tech,Msc,2,497.0
Business,Nvsk,3,950.0
Programming & Tech,Msc,0,131.0
Video & Animation,Vlc,8,948.0
Programming & Tech,Msc,4,566.0
Programming & Tech,SPb,4,1094.0
Programming & Tech,Msc,9,177.0
Lifestyle,Nov,5,887.0
Business,Nvsk,5,1077.0
Writing & Translation,NNov,2,989.0
Programming & Tech,Msc,0,309.0
Programming & Tech,Msc,2,223.0
Programming & Tech,Msc,4,782.0
Business,Nvsk,7,653.0
Programming & Tech,Msc,6,199.0
Programming & Tech,Msc,6,814.0
Programming & Tech,Msc,0,904.0
Programming & Tech,Msc,0,688.0
Programming & Tech,Msc,4,605.0
Programming & Tech,Msc,6,1078.0
Programming & Tech,Msc,3,498.0
Lifestyle,Nov,3,869.0
Programming & Tech,Msc,2,155.0
Programming & Tech,Msc,7,886.0
Programming & Tech,Msc,8,168.0
Programming & Tech,Msc,8,505.0
Lifestyle,Nov,8,542.0
Video & Animation,Vlc,5,559.0
Programming & Tech,Msc,4,920.0
Video & Animation,Vlc,3,238.0
Programming & Tech,Msc,8,832.0
Lifestyle,Nov,0,1031.0
Digital Marketing,Krsk,9,768.0
Programming & Tech,Msc,8,1069.0
Programming & Tech,SPb,3,914.0
Programming & Tech,Msc,9,128.0
Digital Marketing,Krsk,6,759.0
Programming & Tech,Msc,5,866.0
Business,Nvsk,7,722.0
Programming & Tech,Msc,1,894.0
Programming & Tech,Msc,6,992.0
Programming & Tech,Msc,7,233.0
Writing & Translation,NNov,6,350.0
Writing & Translation,NNov,2,553.0
Programming & Tech,Msc,5,183.0
Programming & Tech,Msc,9,810.0
Music & Audio,Mmk,2,860.0
Programming & Tech,Msc,1,194.0
Programming & Tech,Msc,9,625.0
Programming & Tech,Msc,8,337.0
Programming & Tech,Msc,4,345.0
Digital Marketing,Krsk,1,1095.0
Programming & Tech,Msc,5,288.0
Programming & Tech,SPb,1,712.0
Programming & Tech,Msc,3,1096.0
Writing & Translation,NNov,5,482.0
Programming & Tech,Msc,0,1037.0
Music & Audio,Mmk,4,1035.0
Programming & Tech,Msc,4,337.0
Business,Nvsk,1,393.0
Writing & Translation,NNov,7,722.0
Programming & Tech,Msc,4,738.0
Music & Audio,Mmk,9,673.0
Programming & Tech,Msc,5,427.0
Programming & Tech,Msc,1,943.0
Music & Audio,Mmk,7,958.0
Programming & Tech,Msc,0,856.0
Programming & Tech,Msc,0,338.0
Programming & Tech,Msc,2,396.0
Programming & Tech,Msc,2,810.0
Programming & Tech,Msc,5,134.0
Business,Nvsk,7,885.0
Programming & Tech,Msc,7,455.0
Music & Audio,Mmk,9,620.0
Programming & Tech,Msc,9,188.0
Programming & Tech,Msc,5,812.0
Programming & Tech,Msc,1,857.0
Lifestyle,Nov,3,525.0
Video & Animation,Vlc,5,906.0
Programming & Tech,Msc,9,536.0
Digital Marketing,Krsk,2,1069.0
Programming & Tech,Msc,8,345.0
Digital Marketing,Krsk,6,526.0
Programming & Tech,Msc,0,386.0
Programming & Tech,Msc,2,964.0
Writing & Translation,NNov,2,240.0
Programming & Tech,Msc,5,321.0
Programming & Tech,Msc,4,816.0
Programming & Tech,Msc,2,121.0
Programming & Tech,Msc,5,776.0
Programming & Tech,Msc,2,1083.0
Business,Nvsk,0,898.0
Programming & Tech,Msc,7,485.0
Business,Nvsk,2,203.0
Programming & Tech,Msc,4,308.0
Programming & Tech,Msc,0,447.0
Programming & Tech,Msc,8,894.0
Business,Nvsk,8,919.0
Programming & Tech,Msc,7,656.0
Programming & Tech,Msc,1,313.0
Programming & Tech,Msc,3,959.0
Programming & Tech,Msc,4,498.0
Programming & Tech,Msc,3,404.0
Lifestyle,Nov,9,1043.0
Programming & Tech,SPb,0,977.0
Programming & Tech,SPb,8,793.0
Digital Marketing,Krsk,7,796.0
Programming & Tech,SPb,8,523.0
Writing & Translation,NNov,8,156.0
Programming & Tech,Msc,5,181.0
Music & Audio,Mmk,7,944.0
Programming & Tech,Msc,5,958.0
Video & Animation,Vlc,0,786.0
Programming & Tech,Msc,1,1036.0
Video & Animation,Vlc,2,1013.0
Programming & Tech,Msc,5,836.0
Programming & Tech,Msc,9,846.0
Programming & Tech,Msc,7,679.0
Business,Nvsk,6,374.0
Programming & Tech,Msc,2,236.0
Lifestyle,Nov,4,399.0
Programming & Tech,Msc,2,133.0
Programming & Tech,Msc,9,571.0
Business,Nvsk,4,405.0
Programming & Tech,Msc,4,199.0
Music & Audio,Mmk,8,922.0
Video & Animation,Vlc,5,1039.0
Digital Marketing,Krsk,4,617.0
Programming & Tech,Msc,9,681.0
Music & Audio,Mmk,0,150.0
Lifestyle,Nov,2,463.0
Business,Nvsk,2,429.0
Programming & Tech,Msc,1,736.0
Programming & Tech,Msc,3,563.0
Programming & Tech,SPb,5,1019.0
Programming & Tech,Msc,0,703.0
Programming & Tech,Msc,3,1038.0
Digital Marketing,Krsk,2,767.0
Video & Animation,Vlc,1,552.0
Programming & Tech,SPb,8,200.0
Programming & Tech,Msc,1,665.0
Programming & Tech,Msc,6,650.0
Programming & Tech,Msc,2,660.0
Programming & Tech,SPb,2,837.0
Programming & Tech,Msc,0,779.0
Programming & Tech,Msc,6,802.0
Programming & Tech,Msc,1,177.0
Writing & Translation,NNov,0,959.0
Programming & Tech,Msc,7,645.0
Programming & Tech,Msc,6,776.0
Programming & Tech,Msc,0,541.0
Programming & Tech,Msc,2,1071.0
Business,Nvsk,8,730.0
Digital Marketing,Krsk,7,192.0
Programming & Tech,Msc,6,730.0
Programming & Tech,Msc,3,1014.0
Video & Animation,Vlc,1,640.0
Programming & Tech,Msc,8,716.0
Music & Audio,Mmk,5,1059.0
Programming & Tech,Msc,5,825.0
Programming & Tech,Msc,6,974.0
Music & Audio,Mmk,3,347.0
Writing & Translation,NNov,1,845.0
Programming & Tech,Msc,2,689.0
Programming & Tech,Msc,7,445.0
Programming & Tech,Msc,9,1008.0
Programming & Tech,Msc,6,216.0
Music & Audio,Mmk,4,303.0
Programming & Tech,Msc,0,550.0
Programming & Tech,SPb,2,143.0
Programming & Tech,Msc,8,535.0
Lifestyle,Nov,4,644.0
Programming & Tech,SPb,9,459.0
Programming & Tech,Msc,7,885.0
Programming & Tech,Msc,1,752.0
Writing & Translation,NNov,2,505.0
Programming & Tech,Msc,8,128.0
Programming & Tech,Msc,9,557.0
Programming & Tech,Msc,5,101.0
Programming & Tech,Msc,0,682.0
Programming & Tech,Msc,8,144.0
Programming & Tech,Msc,6,588.0
Video & Animation,Vlc,1,897.0
Programming & Tech,Msc,5,1028.0
Programming & Tech,Msc,0,787.0
Writing & Translation,NNov,6,1076.0
Programming & Tech,Msc,3,946.0
Programming & Tech,Msc,8,956.0
Programming & Tech,SPb,4,756.0
Programming & Tech,Msc,1,626.0
Programming & Tech,Msc,4,366.0
Video & Animation,Vlc,2,552.0
Programming & Tech,Msc,8,1074.0
Music & Audio,Mmk,5,666.0
Lifestyle,Nov,7,737.0
Music & Audio,Mmk,5,348.0
Lifestyle,Nov,5,380.0
Writing & Translation,NNov,2,553.0
Business,Nvsk,1,792.0
Business,Nvsk,2,332.0
Programming & Tech,Msc,7,547.0
Programming & Tech,Msc,7,871.0
Writing & Translation,NNov,8,245.0
Lifestyle,Nov,5,978.0
Programming & Tech,Msc,9,678.0
Programming & Tech,Msc,8,104.0
Programming & Tech,Msc,2,1072.0
Programming & Tech,Msc,7,876.0
Programming & Tech,Msc,0,225.0
Video & Animation,Vlc,6,890.0
Music & Audio,Mmk,9,575.0
Video & Animation,Vlc,3,676.0
Music & Audio,Mmk,4,1008.0
Programming & Tech,Msc,7,798.0
Writing & Translation,NNov,4,863.0
Programming & Tech,Msc,5,761.0
Programming & Tech,Msc,2,629.0
Programming & Tech,Msc,3,1000.0
Music & Audio,Mmk,4,518.0
Programming & Tech,Msc,5,943.0
Programming & Tech,Msc,1,810.0
Programming & Tech,Msc,2,104.0
Programming & Tech,Msc,0,625.0
Programming & Tech,Msc,2,836.0
Programming & Tech,Msc,8,1074.0
Music & Audio,Mmk,5,549.0
Programming & Tech,Msc,5,159.0
Programming & Tech,Msc,9,248.0
Lifestyle,Nov,6,413.0
Programming & Tech,Msc,7,745.0
Programming & Tech,Msc,7,195.0
Programming & Tech,Msc,9,274.0
Programming & Tech,Msc,2,471.0
Programming & Tech,Msc,5,987.0
Programming & Tech,SPb,7,786.0
Programming & Tech,Msc,6,246.0
Programming & Tech,Msc,5,1019.0
Programming & Tech,Msc,4,455.0
Programming & Tech,Msc,8,211.0
Programming & Tech,Msc,1,217.0
Music & Audio,Mmk,8,346.0
Music & Audio,Mmk,4,762.0
Programming & Tech,Msc,5,206.0
Lifestyle,Nov,2,428.0
Programming & Tech,Msc,1,536.0
Programming & Tech,Msc,5,521.0
Business,Nvsk,5,688.0
Programming & Tech,Msc,3,278.0
Programming & Tech,Msc,9,325.0
Programming & Tech,Msc,6,702.0
Writing & Translation,NNov,7,282.0
Programming & Tech,Msc,7,310.0
Writing & Translation,NNov,0,823.0
Programming & Tech,Msc,5,955.0
Programming & Tech,Msc,2,943.0
Programming & Tech,Msc,1,828.0
Programming & Tech,SPb,4,536.0
Lifestyle,Nov,7,773.0
Programming & Tech,Msc,9,560.0
Programming & Tech,Msc,6,732.0
Writing & Translation,NNov,5,930.0
Programming & Tech,Msc,8,877.0
Lifestyle,Nov,2,830.0
Video & Animation,Vlc,7,259.0
Business,Nvsk,5,256.0
Writing & Translation,NNov,6,195.0
Programming & Tech,Msc,8,1052.0
Music & Audio,Mmk,3,630.0
Programming & Tech,Msc,6,610.0
Video & Animation,Vlc,5,943.0
Programming & Tech,Msc,2,111.0
Programming & Tech,Msc,6,377.0
Programming & Tech,Msc,1,894.0
Programming & Tech,Msc,6,197.0
Programming & Tech,Msc,2,673.0
Video & Animation,Vlc,3,711.0
Programming & Tech,Msc,3,677.0
Business,Nvsk,2,452.0
Video & Animation,Vlc,2,928.0
Programming & Tech,Msc,9,115.0
Programming & Tech,Msc,2,803.0
Digital Marketing,Krsk,2,469.0
Programming & Tech,SPb,9,807.0
Music & Audio,Mmk,1,215.0
Music & Audio,Mmk,6,623.0
Programming & Tech,Msc,9,662.0
Business,Nvsk,1,584.0
Programming & Tech,Msc,6,620.0
Programming & Tech,Msc,8,497.0
Writing & Translation,NNov,7,931.0
Music & Audio,Mmk,7,217.0
Business,Nvsk,8,770.0
Programming & Tech,Msc,3,386.0
Programming & Tech,Msc,9,234.0
Video & Animation,Vlc,1,180.0
Programming & Tech,Msc,6,794.0
Music & Audio,Mmk,8,959.0
Programming & Tech,Msc,2,152.0
Video & Animation,Vlc,8,976.0
Programming & Tech,Msc,8,160.0
Programming & Tech,Msc,1,406.0
Programming & Tech,Msc,4,346.0
Programming & Tech,Msc,7,523.0
Programming & Tech,Msc,3,262.0
Programming & Tech,Msc,0,451.0
Programming & Tech,Msc,6,1067.0
Music & Audio,Mmk,0,811.0
Programming & Tech,Msc,9,350.0
Programming & Tech,Msc,5,705.0
Programming & Tech,Msc,2,396.0
Programming & Tech,Msc,8,883.0
Programming & Tech,Msc,6,1051.0
Writing & Translation,NNov,7,866.0
Lifestyle,Nov,2,233.0
Video & Animation,Vlc,1,247.0
Video & Animation,Vlc,7,349.0
Business,Nvsk,3,710.0
Programming & Tech,Msc,0,944.0
Programming & Tech,Msc,0,301.0
Music & Audio,Mmk,9,1099.0
Programming & Tech,Msc,3,156.0
Music & Audio,Mmk,4,579.0
Programming & Tech,Msc,4,698.0
Programming & Tech,SPb,3,364.0
Music & Audio,Mmk,9,1066.0
Programming & Tech,Msc,5,348.0
Programming & Tech,Msc,9,680.0
Video & Animation,Vlc,5,811.0
Programming & Tech,Msc,6,523.0
Programming & Tech,Msc,4,718.0
Writing & Translation,NNov,1,391.0
Music & Audio,Mmk,3,110.0
Programming & Tech,Msc,3,805.0
Programming & Tech,Msc,8,730.0
Digital Marketing,Krsk,1,397.0
Programming & Tech,Msc,5,1085.0
Programming & Tech,Msc,4,330.0
Programming & Tech,SPb,8,205.0
Programming & Tech,Msc,4,1031.0
Programming & Tech,Msc,7,631.0
Programming & Tech,Msc,9,406.0
Programming & Tech,Msc,4,996.0
Programming & Tech,Msc,4,611.0
Business,Nvsk,3,938.0
